user_id,item_id,event_type,rating,day
31,115,view,,197
97,156,view,,302
390,178,trade,4.0,232
336,202,view,,66
113,198,wishlist,,317
263,132,view,,142
217,153,wishlist,,295
332,168,wishlist,,56
124,244,view,,14
244,253,view,,60
475,162,view,,77
204,133,view,,139
190,191,purchase,4.0,150
97,291,view,,311
253,66,purchase,,56
113,17,purchase,5.0,272
52,288,purchase,5.0,201
52,101,view,,87
403,199,view,,305
148,49,view,,358
319,201,wishlist,,352
123,202,view,,95
171,73,wishlist,,341
243,13,view,,135
452,247,trade,5.0,180
497,7,view,,126
242,6,purchase,,116
269,295,view,,48
52,125,view,,179
280,198,view,,234
7,155,purchase,,339
439,248,view,,351
266,11,view,,210
439,80,view,,15
126,212,view,,45
100,194,purchase,,320
348,273,wishlist,,269
90,253,view,,169
201,131,view,,21
297,154,trade,5.0,232
291,178,view,,4
256,76,view,,76
268,286,purchase,4.0,147
34,8,view,,111
145,64,view,,156
3,32,view,,70
180,258,purchase,,79
489,108,view,,100
222,37,view,,16
243,128,trade,,216
205,51,wishlist,,154
306,203,view,,165
412,267,trade,4.0,213
284,181,view,,290
475,276,view,,223
50,220,purchase,5.0,350
365,157,view,,215
493,6,wishlist,,13
491,46,trade,,154
403,151,view,,317
279,151,view,,201
65,22,view,,265
236,44,view,,332
55,52,trade,4.0,353
170,63,purchase,,27
360,80,purchase,,69
115,80,view,,159
369,4,trade,,102
59,41,purchase,5.0,49
127,173,view,,258
228,60,view,,247
95,280,view,,313
349,255,purchase,4.0,325
12,295,purchase,5.0,358
280,197,view,,341
52,253,view,,140
201,45,view,,217
76,189,view,,199
6,24,purchase,,317
228,157,wishlist,,239
452,142,view,,81
184,211,view,,361
269,20,view,,77
181,233,view,,71
143,156,wishlist,,34
470,248,view,,241
311,202,purchase,4.0,337
270,185,purchase,4.0,299
317,35,view,,81
119,52,view,,347
244,77,wishlist,,121
54,90,purchase,3.0,215
473,114,view,,37
227,16,wishlist,,164
56,228,view,,326
294,83,view,,224
348,138,purchase,4.0,270
415,45,purchase,,342
50,91,wishlist,,184
397,190,wishlist,,174
95,295,purchase,5.0,97
427,270,view,,182
317,71,trade,4.0,320
193,292,view,,264
153,285,view,,307
277,86,trade,4.0,128
200,35,wishlist,,80
496,200,purchase,,312
257,273,view,,357
457,264,wishlist,,134
335,164,view,,102
172,31,view,,280
419,32,view,,37
413,19,view,,36
487,289,wishlist,,282
246,139,purchase,3.0,254
260,88,view,,155
401,117,view,,28
14,101,view,,194
350,4,purchase,5.0,193
357,212,view,,59
225,157,view,,175
224,122,view,,301
6,295,purchase,,7
448,30,view,,64
225,15,view,,308
336,150,view,,203
246,26,view,,278
106,147,wishlist,,112
228,188,trade,5.0,334
126,92,view,,277
258,135,wishlist,,361
487,147,view,,70
431,119,view,,283
108,59,view,,120
358,232,view,,58
11,18,view,,301
197,30,view,,312
197,191,view,,22
115,59,purchase,5.0,338
157,234,wishlist,,311
387,135,trade,3.0,14
175,223,wishlist,,29
414,143,wishlist,,347
148,274,view,,293
369,201,view,,195
240,122,view,,7
144,141,view,,127
395,178,purchase,4.0,140
186,114,trade,,311
7,201,trade,,227
237,11,view,,183
246,76,view,,296
481,282,purchase,,225
93,270,view,,253
66,81,view,,316
336,69,purchase,5.0,259
441,202,view,,116
32,133,wishlist,,8
348,181,view,,22
308,33,view,,227
58,171,view,,292
191,213,view,,218
449,7,view,,184
172,192,view,,150
319,232,view,,76
467,69,purchase,,261
367,261,trade,,110
194,17,purchase,2.0,332
41,115,purchase,,322
281,276,purchase,,270
409,254,purchase,4.0,162
138,297,view,,124
169,153,view,,161
384,124,view,,209
186,240,view,,185
335,111,view,,214
118,66,wishlist,,125
398,300,purchase,,146
175,69,view,,258
76,258,wishlist,,101
461,215,view,,61
215,259,purchase,3.0,51
65,221,view,,85
38,274,wishlist,,216
182,259,view,,150
61,161,purchase,,23
38,182,wishlist,,209
323,211,view,,244
359,70,purchase,5.0,260
43,6,purchase,5.0,332
233,172,view,,301
144,50,view,,252
175,202,wishlist,,296
261,219,view,,196
164,74,view,,107
221,265,wishlist,,160
51,65,view,,140
250,95,view,,132
311,119,purchase,4.0,105
283,87,view,,20
492,276,trade,5.0,13
190,239,purchase,3.0,232
152,62,view,,221
253,74,wishlist,,342
60,41,purchase,2.0,38
168,156,view,,322
377,23,purchase,4.0,19
222,299,trade,5.0,285
339,19,wishlist,,321
5,262,view,,112
345,194,view,,95
376,81,view,,45
487,131,view,,34
252,53,purchase,5.0,352
135,77,purchase,4.0,336
489,108,trade,,342
249,226,view,,182
279,33,view,,147
215,167,view,,217
60,294,view,,58
178,26,trade,5.0,250
308,102,view,,137
260,239,trade,4.0,165
134,187,view,,226
218,34,view,,112
174,24,view,,209
114,74,view,,320
57,169,view,,276
11,11,trade,3.0,360
171,284,view,,25
266,228,view,,80
430,121,view,,82
467,137,view,,127
482,8,trade,5.0,256
204,22,view,,154
13,104,view,,63
417,206,view,,138
442,46,view,,360
391,11,view,,277
310,49,purchase,,99
426,77,trade,5.0,11
155,140,view,,335
296,170,view,,113
496,87,view,,359
274,137,view,,254
373,153,trade,,231
115,10,view,,118
229,258,view,,159
171,69,view,,86
107,251,purchase,3.0,206
316,268,purchase,5.0,119
31,130,view,,172
428,201,purchase,5.0,2
138,286,trade,4.0,160
492,55,view,,247
264,220,wishlist,,41
472,229,view,,65
388,292,purchase,5.0,224
446,20,wishlist,,253
88,290,view,,280
215,149,view,,150
369,139,view,,314
456,235,view,,148
268,285,wishlist,,190
266,188,view,,169
475,70,view,,242
6,70,view,,34
3,76,view,,48
276,60,view,,239
305,155,purchase,,176
322,98,view,,218
300,189,purchase,4.0,130
288,298,view,,303
79,86,view,,134
289,234,view,,303
310,242,purchase,,242
108,98,wishlist,,46
476,76,view,,243
448,42,wishlist,,26
71,151,view,,241
168,69,view,,201
194,243,view,,267
163,276,trade,,324
427,88,trade,4.0,250
356,62,purchase,3.0,178
92,128,wishlist,,343
178,110,purchase,,97
196,2,view,,184
270,178,view,,188
469,1,purchase,4.0,140
329,31,wishlist,,360
130,32,wishlist,,15
442,242,wishlist,,323
233,178,purchase,,279
414,135,view,,365
79,91,wishlist,,67
43,284,view,,227
327,161,view,,278
143,100,purchase,,170
429,279,view,,363
87,188,view,,340
207,34,view,,256
76,43,view,,22
142,264,view,,325
383,2,view,,287
180,250,purchase,,289
477,15,wishlist,,93
374,142,purchase,,86
404,265,view,,41
450,127,view,,348
329,98,purchase,,158
28,92,view,,71
290,112,trade,4.0,102
91,133,purchase,4.0,250
182,170,trade,5.0,323
352,19,wishlist,,299
198,102,wishlist,,222
178,142,view,,358
496,258,trade,4.0,107
133,117,view,,59
265,64,view,,239
301,298,view,,301
462,38,purchase,,4
82,137,view,,51
96,157,view,,279
96,225,trade,5.0,294
356,235,view,,124
130,173,view,,205
154,126,trade,,259
56,118,wishlist,,205
304,145,view,,153
454,106,wishlist,,290
385,233,trade,2.0,46
159,73,trade,5.0,84
236,64,view,,88
155,136,view,,104
224,104,view,,284
433,3,view,,176
52,132,purchase,,342
193,125,trade,2.0,65
163,69,view,,167
460,241,purchase,4.0,177
251,27,view,,311
92,189,view,,256
422,283,trade,,330
118,96,view,,154
223,122,purchase,3.0,145
160,195,view,,215
92,210,view,,54
239,178,purchase,3.0,207
412,83,view,,294
260,122,view,,334
492,87,trade,5.0,132
380,294,trade,,257
191,172,trade,,57
403,130,view,,196
446,103,view,,362
303,246,view,,237
145,287,view,,25
456,124,view,,172
346,19,view,,91
151,10,view,,152
326,61,view,,18
273,128,view,,273
49,21,purchase,4.0,140
177,125,wishlist,,268
292,12,view,,19
76,282,purchase,,195
263,41,view,,326
384,177,view,,131
370,290,view,,221
495,55,purchase,,315
264,238,view,,25
192,133,trade,5.0,352
399,182,purchase,,92
348,4,view,,9
401,54,view,,236
307,163,view,,115
10,114,view,,147
373,236,purchase,,168
278,281,purchase,4.0,163
178,78,view,,255
108,66,purchase,5.0,16
339,41,purchase,4.0,176
43,151,view,,149
385,271,view,,319
300,234,purchase,3.0,11
385,285,purchase,,192
472,106,purchase,,49
203,74,purchase,5.0,81
393,206,purchase,3.0,111
215,143,view,,185
323,165,view,,272
201,162,view,,237
147,231,view,,90
205,270,trade,,335
89,56,view,,334
215,211,view,,14
317,291,purchase,,306
293,12,view,,127
86,194,purchase,,11
381,209,purchase,,82
235,289,view,,241
480,103,view,,150
34,106,purchase,2.0,350
309,118,trade,,256
329,251,trade,,81
126,20,view,,16
350,213,wishlist,,197
37,134,wishlist,,275
62,274,purchase,3.0,30
150,21,view,,261
323,211,trade,5.0,134
389,58,purchase,4.0,336
174,110,trade,4.0,49
169,35,view,,363
252,134,view,,352
228,193,purchase,4.0,304
19,76,view,,13
114,289,view,,149
158,82,purchase,3.0,365
226,59,purchase,,75
312,167,view,,116
15,299,view,,299
7,300,purchase,,207
245,55,wishlist,,329
80,275,view,,191
194,249,purchase,,246
90,161,view,,33
176,126,view,,142
312,62,purchase,5.0,235
292,7,trade,,268
460,62,view,,16
205,170,view,,138
284,276,wishlist,,28
229,113,view,,93
354,126,view,,233
91,247,view,,142
47,33,wishlist,,67
268,99,view,,299
390,253,view,,26
164,38,view,,59
227,102,view,,301
111,133,purchase,5.0,57
369,100,purchase,,233
1,257,purchase,5.0,90
169,229,view,,330
154,208,view,,140
348,188,purchase,5.0,93
250,189,view,,83
92,168,purchase,4.0,226
176,107,view,,55
391,72,view,,163
393,21,purchase,,107
293,129,view,,202
403,51,purchase,4.0,264
243,282,view,,137
118,242,wishlist,,155
190,133,purchase,,161
231,202,view,,213
3,207,view,,209
182,68,wishlist,,140
10,104,view,,131
151,13,view,,195
167,224,view,,110
317,121,view,,124
83,196,wishlist,,303
241,24,trade,4.0,361
250,247,purchase,4.0,28
328,157,view,,145
57,42,view,,211
423,94,purchase,4.0,287
46,141,purchase,,133
286,172,purchase,5.0,34
446,161,wishlist,,184
464,110,view,,239
117,156,view,,360
133,32,view,,328
211,210,trade,,30
468,192,view,,223
17,168,trade,3.0,294
171,68,purchase,,57
273,223,trade,5.0,239
313,110,trade,,220
419,179,wishlist,,77
334,97,purchase,4.0,270
400,199,wishlist,,205
295,285,trade,4.0,115
166,111,wishlist,,299
346,273,view,,340
103,295,wishlist,,295
79,47,view,,92
52,288,wishlist,,20
400,164,wishlist,,167
446,140,purchase,2.0,83
218,120,wishlist,,111
396,96,wishlist,,225
64,193,view,,106
195,218,view,,105
395,55,view,,89
260,265,view,,107
62,184,purchase,4.0,97
108,260,view,,130
261,250,view,,194
412,26,view,,158
429,277,purchase,5.0,359
44,184,wishlist,,8
488,166,view,,127
91,70,view,,71
356,30,view,,107
444,151,view,,212
422,84,view,,265
495,224,trade,5.0,56
403,138,view,,206
321,122,purchase,2.0,13
170,235,view,,73
468,242,view,,306
370,105,view,,178
460,234,wishlist,,57
496,145,wishlist,,274
226,206,trade,5.0,243
241,132,view,,336
277,230,purchase,4.0,252
384,293,view,,112
264,292,view,,337
43,207,view,,314
54,110,view,,337
155,282,purchase,5.0,295
453,73,view,,191
339,18,purchase,,323
25,94,view,,324
18,122,view,,165
6,263,wishlist,,96
322,296,view,,109
233,214,view,,143
336,173,view,,95
131,222,trade,3.0,49
343,266,view,,187
219,240,view,,116
500,68,view,,364
152,155,view,,223
284,43,wishlist,,258
94,286,view,,348
114,102,purchase,4.0,307
400,233,view,,272
186,230,view,,81
52,299,purchase,,77
277,218,wishlist,,142
26,206,view,,267
498,227,view,,69
370,1,view,,362
285,82,wishlist,,313
305,31,trade,2.0,246
422,112,view,,81
331,280,view,,179
37,139,view,,205
64,300,wishlist,,77
106,299,view,,167
6,293,view,,52
396,279,view,,224
153,278,purchase,3.0,36
451,175,wishlist,,20
196,131,view,,238
219,293,purchase,,149
116,43,wishlist,,308
492,65,view,,340
254,222,view,,326
54,144,trade,,128
328,115,purchase,5.0,182
43,223,trade,4.0,253
114,118,view,,362
250,240,view,,265
446,196,view,,55
303,51,purchase,3.0,122
185,153,wishlist,,215
418,19,view,,225
437,283,view,,204
417,222,purchase,4.0,290
93,116,view,,211
411,168,trade,5.0,349
177,77,view,,24
167,210,view,,82
108,257,purchase,,178
400,256,wishlist,,170
181,169,view,,156
52,47,purchase,3.0,254
328,101,view,,362
249,153,wishlist,,81
492,6,view,,297
159,287,view,,286
276,225,purchase,5.0,46
365,292,view,,134
75,273,view,,68
472,266,wishlist,,150
315,70,view,,115
227,126,view,,341
141,93,trade,,125
449,191,trade,5.0,151
125,248,trade,3.0,282
291,64,trade,4.0,321
295,199,purchase,,186
412,221,view,,120
164,43,wishlist,,68
165,127,trade,4.0,49
470,260,purchase,5.0,53
414,117,purchase,,330
500,121,view,,294
429,203,view,,302
224,85,view,,229
287,162,view,,361
76,147,view,,141
292,248,purchase,,251
221,69,wishlist,,110
339,236,purchase,5.0,119
292,261,wishlist,,73
393,239,purchase,,312
28,184,purchase,,36
315,259,purchase,,127
308,92,trade,4.0,253
374,35,view,,206
294,199,trade,2.0,242
71,94,view,,181
91,130,view,,94
134,99,view,,331
325,175,trade,5.0,10
451,259,view,,191
49,107,view,,167
197,274,purchase,,88
97,216,view,,111
500,70,purchase,3.0,225
362,91,view,,227
16,51,trade,4.0,149
56,89,purchase,4.0,51
255,50,wishlist,,172
481,291,view,,199
402,68,purchase,4.0,126
188,211,view,,206
22,225,trade,,362
387,51,trade,4.0,335
165,289,purchase,4.0,201
388,116,view,,69
230,150,wishlist,,218
207,43,view,,251
54,217,purchase,5.0,147
395,33,view,,21
97,158,wishlist,,292
278,88,purchase,5.0,24
495,55,view,,275
27,223,purchase,4.0,91
261,39,wishlist,,50
235,114,purchase,3.0,104
254,247,purchase,5.0,195
106,60,wishlist,,2
464,267,wishlist,,169
91,117,view,,205
23,203,view,,342
133,217,purchase,,320
159,278,purchase,,209
354,255,view,,97
419,130,purchase,,202
22,216,view,,353
115,42,view,,250
35,152,view,,131
490,198,view,,146
146,134,view,,61
203,104,wishlist,,284
434,44,view,,18
241,95,view,,198
95,209,trade,5.0,315
190,50,view,,21
340,97,trade,,22
292,23,view,,128
472,122,view,,329
29,65,wishlist,,258
33,219,view,,336
370,289,view,,125
309,275,view,,280
494,66,purchase,3.0,273
9,94,purchase,5.0,19
74,120,view,,1
289,234,trade,5.0,114
391,165,view,,10
333,244,wishlist,,330
198,214,view,,121
350,106,view,,325
233,52,view,,184
115,232,purchase,,198
132,189,purchase,3.0,153
74,118,purchase,5.0,116
206,197,view,,207
216,236,purchase,4.0,198
238,152,purchase,4.0,271
106,85,purchase,,337
402,219,view,,209
192,133,view,,240
56,261,view,,319
212,83,view,,80
338,259,view,,226
13,174,purchase,4.0,348
289,206,purchase,,77
211,127,wishlist,,66
391,162,purchase,,271
377,12,purchase,,43
11,24,view,,46
161,183,view,,77
491,31,view,,161
299,229,view,,360
90,42,trade,4.0,77
84,255,view,,282
322,145,purchase,,58
340,228,view,,20
70,243,view,,87
393,246,wishlist,,185
477,130,view,,10
497,243,purchase,,43
454,99,view,,153
347,41,view,,342
101,165,view,,42
182,232,view,,302
214,187,wishlist,,98
263,223,wishlist,,12
251,89,view,,122
359,200,wishlist,,172
21,239,purchase,,170
283,289,wishlist,,319
6,10,view,,102
464,136,view,,344
139,163,view,,262
438,218,view,,175
68,134,purchase,2.0,136
43,44,trade,,260
459,299,view,,54
125,127,view,,292
411,20,wishlist,,4
371,167,wishlist,,316
37,284,wishlist,,235
324,55,purchase,2.0,71
103,42,view,,46
2,99,view,,40
199,226,view,,101
363,96,view,,346
304,32,view,,259
4,49,view,,277
295,64,purchase,5.0,95
435,116,view,,325
429,203,view,,327
147,114,trade,,271
4,151,view,,82
34,153,view,,30
318,221,view,,228
7,46,view,,185
358,210,wishlist,,291
135,164,view,,245
190,252,view,,97
117,24,purchase,3.0,236
167,207,view,,237
232,222,trade,3.0,12
448,187,view,,323
77,4,view,,338
464,189,wishlist,,111
49,90,view,,172
102,239,view,,281
143,252,purchase,2.0,222
486,250,wishlist,,30
181,35,wishlist,,361
245,53,view,,253
412,198,view,,157
324,177,purchase,4.0,62
307,165,view,,191
414,54,view,,242
33,134,view,,107
484,164,wishlist,,160
325,244,trade,2.0,295
407,76,wishlist,,164
401,92,purchase,,127
251,27,view,,48
197,165,view,,251
237,246,wishlist,,136
35,96,trade,5.0,73
187,31,view,,114
325,151,trade,5.0,74
402,149,view,,160
310,103,trade,,305
310,229,view,,99
269,145,view,,192
217,6,view,,104
74,11,purchase,,40
189,108,view,,195
285,132,trade,4.0,140
234,300,view,,83
301,10,view,,167
283,78,view,,192
282,193,purchase,5.0,167
314,18,purchase,5.0,291
21,29,purchase,,254
33,72,view,,267
84,121,view,,184
498,26,view,,35
253,36,view,,328
405,112,view,,45
417,56,view,,133
117,270,view,,329
432,197,view,,112
389,51,wishlist,,70
257,157,trade,,9
262,253,view,,365
357,25,view,,301
19,238,view,,359
42,55,view,,84
204,11,wishlist,,318
145,240,view,,81
428,160,view,,167
460,48,purchase,4.0,228
309,263,trade,1.0,57
22,60,purchase,,102
389,234,view,,353
346,282,trade,5.0,27
332,203,wishlist,,129
112,167,view,,92
441,300,wishlist,,198
369,154,purchase,3.0,251
246,158,trade,,127
40,1,wishlist,,317
26,141,wishlist,,155
228,220,wishlist,,49
28,212,view,,216
380,39,view,,334
12,21,wishlist,,154
73,92,view,,325
382,16,wishlist,,243
90,39,purchase,3.0,296
356,152,view,,288
246,51,view,,203
348,17,view,,238
212,4,purchase,5.0,32
492,144,purchase,,103
411,238,view,,96
121,1,wishlist,,22
448,224,purchase,,118
367,25,view,,45
307,266,view,,191
338,283,view,,164
377,226,view,,205
191,155,trade,5.0,344
385,278,view,,221
45,38,view,,183
331,270,wishlist,,84
456,198,wishlist,,320
75,237,purchase,,293
72,106,trade,5.0,214
451,244,view,,266
54,110,wishlist,,340
483,102,purchase,,250
60,263,trade,5.0,202
268,176,view,,179
384,26,view,,329
233,294,wishlist,,96
367,240,trade,5.0,36
356,124,trade,4.0,107
278,283,trade,5.0,15
152,87,trade,,34
130,43,view,,183
339,278,view,,198
192,252,purchase,,325
315,290,wishlist,,255
164,161,purchase,,196
386,60,view,,300
318,252,wishlist,,194
20,45,view,,278
48,267,trade,,48
233,130,view,,240
18,266,trade,,110
315,13,purchase,4.0,345
400,225,view,,257
93,236,purchase,,274
335,130,purchase,,251
90,151,wishlist,,20
149,163,view,,79
496,102,view,,127
3,56,trade,4.0,93
115,241,purchase,4.0,365
228,60,view,,71
68,289,view,,254
188,221,view,,268
460,274,view,,242
18,266,purchase,4.0,44
135,184,view,,259
471,59,view,,82
45,67,view,,279
192,285,view,,336
95,25,purchase,4.0,75
154,282,view,,190
31,4,view,,340
137,5,view,,70
164,246,trade,2.0,243
245,49,view,,283
325,21,view,,65
440,63,view,,37
290,285,trade,,185
481,139,view,,221
22,203,view,,343
372,201,view,,115
384,246,purchase,,208
331,81,view,,266
148,28,view,,15
214,31,purchase,,328
21,107,view,,332
414,175,view,,274
310,85,wishlist,,240
262,220,wishlist,,352
302,76,view,,46
355,158,view,,315
324,158,wishlist,,147
305,133,wishlist,,165
465,85,view,,156
99,266,purchase,3.0,306
218,121,trade,,71
411,152,view,,351
186,284,view,,236
298,68,purchase,,326
127,260,purchase,3.0,331
415,118,view,,138
478,274,view,,130
311,41,wishlist,,281
202,101,trade,3.0,253
233,282,purchase,3.0,290
216,24,wishlist,,321
251,275,view,,160
62,47,view,,27
22,143,view,,274
138,47,wishlist,,351
217,259,view,,57
173,142,view,,123
119,133,wishlist,,181
431,32,purchase,5.0,112
88,197,view,,315
9,47,purchase,,138
415,50,view,,208
114,74,wishlist,,112
144,92,purchase,5.0,307
435,109,view,,41
210,227,view,,196
436,174,view,,139
106,252,view,,268
176,295,view,,198
430,104,view,,360
40,172,view,,206
107,164,view,,127
367,131,view,,240
492,252,purchase,,33
232,12,view,,176
185,90,view,,228
466,200,view,,117
138,148,view,,86
113,265,purchase,,18
196,166,view,,81
48,188,view,,40
269,232,view,,72
440,148,view,,159
86,102,wishlist,,317
27,110,view,,240
483,94,view,,100
309,35,trade,2.0,91
274,181,purchase,3.0,91
79,72,view,,4
167,140,view,,10
257,35,view,,85
25,81,view,,311
428,181,view,,232
90,128,view,,310
387,216,view,,147
236,222,purchase,5.0,277
372,276,view,,331
483,270,purchase,,207
385,255,view,,255
65,106,view,,188
432,230,wishlist,,195
193,6,view,,101
385,260,trade,,230
443,230,purchase,,154
203,16,wishlist,,224
130,137,purchase,3.0,104
238,32,view,,74
460,43,view,,27
180,210,wishlist,,221
40,166,trade,4.0,20
479,246,view,,169
100,268,view,,51
75,288,view,,12
261,299,view,,229
207,276,view,,167
146,272,purchase,,249
222,19,purchase,4.0,289
260,278,view,,193
170,224,purchase,,73
73,101,view,,196
142,12,view,,6
489,137,purchase,3.0,77
219,131,wishlist,,107
1,84,wishlist,,135
373,31,view,,84
474,89,view,,235
416,191,wishlist,,132
296,199,purchase,4.0,79
342,278,purchase,,125
116,223,view,,168
482,230,wishlist,,207
27,154,trade,2.0,75
285,288,view,,127
238,51,purchase,4.0,211
381,186,view,,124
84,63,trade,,29
224,183,view,,242
16,234,view,,120
250,252,wishlist,,202
302,276,trade,4.0,312
412,62,purchase,3.0,42
52,22,view,,219
253,78,wishlist,,1
